Wavelength Ref(90)     Ref(60)   Ref(45)     Ref(30)    TotErr(90)   TotErr(60)	 TotErr(45)  TotErr(30)
810.592    0.903446    0.662093  0.591736    0.604543    0.0302704    0.026801   0.0257016    0.0259052
810.895    0.890861    0.662613  0.56891     0.591263    0.0305588    0.0272847  0.0258206    0.0261773
811.198    0.840658    0.599205  0.588628    0.617167    0.0326448    0.0292896  0.0291338    0.0295523
811.502    0.911403    0.665481  0.620309    0.652162    0.0445385    0.0417557  0.0412242    0.0415997
811.805    0.846266    0.594781  0.583687    0.57385     0.0327118    0.0288517  0.0286695    0.0285069
812.108    0.925546    0.641355  0.602808    0.614376    0.0335301    0.029031   0.0283658    0.0285671
812.411    0.830706    0.63775   0.568847    0.587443    0.031546     0.0286716  0.0275726    0.0278735
812.714    0.833759    0.604729  0.584042    0.56016     0.026284     0.0228513  0.0225155    0.0221215
813.017    0.856783    0.594859  0.543583    0.536361    0.0320565    0.029238   0.0286538    0.0285705
813.32     0.883677    0.609343  0.531605    0.54889     0.029072     0.0257879  0.0247782    0.0250062
813.623    0.881595    0.584328  0.556383    0.543344    0.0280945    0.0242839  0.0238945    0.0237106
813.926    0.972619    0.625201  0.611216    0.58418     0.0328799    0.0283086  0.028109     0.0277191
814.228    0.899282    0.623156  0.571949    0.593976    0.0378107    0.0344786  0.0338246    0.0341074
814.531    0.937682    0.606691  0.595316    0.603491    0.033564     0.0286435  0.0284593    0.0285918
814.833    0.84991     0.578127  0.562216    0.56576     0.043042     0.0399477  0.0397591    0.0398012
815.136    0.850408    0.638145  0.55607     0.598327    0.0360395    0.0331273  0.0319301    0.032552
815.438    0.838265    0.624872  0.608758    0.601802    0.0387693    0.0359387  0.0357159    0.0356192
815.741    0.871509    0.632378  0.613929    0.613165    0.0369458    0.0336733  0.0334075    0.0333964
816.043    0.87961     0.632653  0.58392     0.630475    0.0394618    0.0364072  0.0357736    0.0363791
816.345    0.906952    0.597402  0.575399    0.594889    0.0292093    0.0241676  0.0237686    0.0241224
816.648    0.865934    0.634222  0.573899    0.598692    0.0349319    0.0318692  0.0310223    0.0313732
816.95     0.900418    0.65352   0.618229    0.596972    0.0294492    0.0253604  0.0247208    0.0243274
817.252    0.884743    0.621981  0.623741    0.586905    0.0419742    0.0388826  0.0389041    0.0384511
817.554    0.88272     0.635388  0.638792    0.58281     0.0490714    0.0465996  0.0466345    0.046057
817.856    0.87762     0.654     0.593592    0.61545     0.0316311    0.0278752  0.0267703    0.0271753
818.158    0.889289    0.657555  0.644614    0.666418    0.0475441    0.044909   0.0447573    0.0450127
818.46     0.891368    0.68165   0.642528    0.685315    0.0346776    0.0311719  0.0304733    0.0312366
818.761    0.883576    0.654212  0.617759    0.609729    0.040719     0.0376172  0.0371004    0.0369856
819.063    0.895452    0.646417  0.671719    0.628394    0.0386111    0.0350389  0.0354183    0.0347661
819.365    0.874762    0.653271  0.673823    0.638644    0.0359405    0.0326173  0.0329398    0.0323858
819.666    0.857549    0.600526  0.626012    0.58702     0.0423234    0.0394513  0.0397453    0.0392946
819.968    0.887538    0.639552  0.602926    0.636114    0.0416765    0.0390488  0.0386456    0.0390112
820.269    0.918856    0.617927  0.549556    0.59031     0.0334984    0.0297563  0.0288384    0.029389
820.571    0.90356     0.640499  0.581002    0.588807    0.0359207    0.0327397  0.0319764    0.0320776
820.872    0.906805    0.619715  0.58462     0.630227    0.0326532    0.0284764  0.027923     0.0286401
821.173    0.942586    0.679195  0.617016    0.611876    0.0363533    0.0326664  0.0317337    0.0316553
821.475    0.863802    0.609511  0.568038    0.63453     0.040669     0.0373906  0.0368282    0.0377258
821.776    0.878999    0.631339  0.605338    0.602208    0.0365738    0.0329168  0.032509     0.0324596
822.077    0.852315    0.64075   0.630933    0.659471    0.0370836    0.0339983  0.0338483    0.0342825
822.378    0.849209    0.638432  0.597816    0.610625    0.0339813    0.0307241  0.030056     0.0302683
822.679    0.859998    0.662204  0.63908     0.654373    0.0318413    0.0283796  0.0279469    0.0282338
822.98     0.871154    0.658927  0.647973    0.647111    0.0406219    0.0376642  0.0375053    0.0374927
823.281    0.931853    0.685142  0.671836    0.690843    0.0365244    0.0324718  0.0322388    0.0325711
823.581    0.858263    0.712846  0.668042    0.655125    0.0466547    0.0448779  0.0443161    0.0441528
823.882    0.947774    0.730492  0.679208    0.665091    0.0368641    0.0332549  0.0323443    0.0320891
824.183    0.847106    0.629925  0.636995    0.68814     0.0376257    0.0342844  0.0343983    0.0352111
824.483    0.869244    0.618294  0.647328    0.624844    0.0330147    0.0286978  0.0292299    0.0288187
824.784    0.802588    0.624659  0.602863    0.581227    0.0376983    0.0353964  0.0351041    0.0348115
825.084    0.907651    0.644307  0.593621    0.593959    0.0340795    0.0301192  0.0292956    0.0293012
825.385    0.82706     0.577043  0.566596    0.603998    0.0396438    0.0365759  0.0364421    0.0369189
825.685    0.882532    0.638572  0.595399    0.617992    0.0350907    0.0313982  0.0306985    0.0310666
825.985    0.938561    0.629392  0.63317     0.59796     0.0353699    0.0303653  0.0304314    0.0298094
826.286    0.877752    0.653164  0.619895    0.629822    0.0408955    0.0378916  0.0374261    0.0375656
826.586    0.823296    0.621591  0.613953    0.604829    0.0321625    0.0289159  0.0287858    0.0286295
826.886    0.828126    0.622582  0.595751    0.592776    0.0291396    0.0254799  0.0249627    0.0249046
827.186    0.850387    0.632098  0.560371    0.566072    0.0344634    0.0313205  0.0302165    0.0303057
827.486    0.887729    0.661323  0.581584    0.638692    0.0507446    0.0484107  0.0475614    0.0481712
827.786    0.878649    0.687855  0.579977    0.635642    0.0376034    0.0347124  0.0329657    0.0338782
828.086    0.92417     0.635312  0.61257     0.632056    0.0416672    0.0375755  0.0372343    0.0375268
828.386    0.887905    0.644854  0.642061    0.63887     0.0332721    0.0292022  0.0291521    0.0290948
828.685    0.922146    0.631411  0.583591    0.608839    0.0386636    0.0345097  0.0337776    0.0341661
828.985    0.941077    0.676761  0.598972    0.683036    0.0353451    0.0308811  0.0294387    0.0309946
829.285    0.929575    0.685761  0.590213    0.694623    0.0335854    0.029214   0.0273107    0.0293843
829.584    0.863456    0.663599  0.600025    0.635198    0.033798     0.0302531  0.0290349    0.0297151
829.884    0.865062    0.674974  0.662142    0.668727    0.0496301    0.0472596  0.0470953    0.0471797
830.183    0.786072    0.64169   0.654402    0.690957    0.0374593    0.0350172  0.035239     0.0358692
830.482    0.909004    0.748792  0.715995    0.701442    0.0450764    0.0426606  0.042149     0.0419199
830.782    0.896196    0.722256  0.696475    0.651073    0.0401536    0.0371201  0.0366492    0.0358047
831.081    0.949237    0.851953  0.746992    0.806539    0.0458885    0.0442608  0.0424347    0.0434801
831.38     0.882461    0.760565  0.794381    0.771129    0.03761      0.0351903  0.0358779    0.0354066
831.679    0.772478    0.678925  0.635085    0.671738    0.0356359    0.0339525  0.0331342    0.0338197
831.978    0.883041    0.649981  0.695587    0.731472    0.0432611    0.0397482  0.0404596    0.0410107
832.277    0.829721    0.664723  0.628717    0.633235    0.0323188    0.0290817  0.0283261    0.028422
832.576    0.897305    0.726694  0.650831    0.667313    0.0369655    0.0340063  0.0326044    0.0329141
832.875    0.916982    0.737354  0.686533    0.678457    0.0371736    0.0340192  0.0330722    0.0329192
833.174    0.825228    0.638344  0.633105    0.656585    0.0380098    0.0349457  0.0348559    0.0352565
833.472    0.868417    0.7611    0.725708    0.649836    0.0409446    0.0392287  0.0386462    0.0373667
833.771    0.913149    0.719639  0.636426    0.692469    0.0384241    0.0352017  0.0337214    0.0347253
834.07     0.869755    0.685632  0.624547    0.654931    0.0462337    0.0438318  0.0430053    0.0434183
834.368    0.876593    0.670768  0.647374    0.632289    0.0371987    0.0337502  0.0333357    0.0330656
834.667    0.872376    0.717579  0.650388    0.629749    0.041219     0.0388247  0.0377382    0.0373981
834.965    0.904935    0.681189  0.679206    0.705932    0.0413827    0.0377423  0.0377085    0.038162
835.263    0.919014    0.741311  0.685884    0.707854    0.0381983    0.0350228  0.0339716    0.0343921
835.562    0.897592    0.716627  0.652021    0.694707    0.0396139    0.0365633  0.0354106    0.0361763
835.86     0.854728    0.732225  0.677641    0.627645    0.0383199    0.0362017  0.0352169    0.03429
836.158    0.908619    0.73428   0.720525    0.736525    0.0424483    0.039538   0.0392992    0.0395768
836.456    0.928006    0.750602  0.791844    0.764184    0.0448632    0.0417802  0.0425168    0.0420242
836.754    0.804186    0.641628  0.715196    0.682816    0.0551082    0.0530845  0.0540098    0.0536045
837.052    0.863883    0.727866  0.743401    0.693912    0.0381009    0.0354734  0.0357832    0.0347865
837.35     0.813842    0.720181  0.663292    0.711495    0.0407289    0.0391115  0.0380955    0.0389581
837.648    0.897635    0.775935  0.740974    0.79216     0.0396737    0.0372802  0.0365636    0.0376081
837.946    0.859199    0.762564  0.742783    0.739284    0.0394685    0.0377017  0.0373297    0.0372635
838.243    0.822926    0.755611  0.759209    0.731893    0.0377313    0.0363807  0.0364542    0.0358927
838.541    0.830943    0.708656  0.716394    0.706071    0.0431224    0.0409876  0.041126     0.0409413
838.839    0.864009    0.734658  0.717999    0.713104    0.0484221    0.046581   0.0463386    0.0462671
839.136    0.892078    0.749585  0.710735    0.682501    0.041364     0.0388667  0.0381575    0.0376337
839.434    0.908693    0.752439  0.752663    0.729308    0.0416707    0.0389556  0.0389596    0.0385374
839.731    0.80227     0.705422  0.698906    0.644112    0.0351123    0.0332476  0.0331184    0.032011
840.028    0.876523    0.736512  0.740152    0.837517    0.0388531    0.0360533  0.0361288    0.0380938
840.326    0.830187    0.703279  0.697258    0.753872    0.0394808    0.0372057  0.0370942    0.0381289
840.623    0.861435    0.744041  0.709728    0.763684    0.0374617    0.0351169  0.0344014    0.03552
840.92     0.873999    0.744424  0.772935    0.745157    0.041269     0.0388985  0.0394323    0.0389123
841.217    0.965553    0.793956  0.861115    0.82551     0.0500926    0.0472828  0.0484019    0.0478119
841.514    0.83691     0.75994   0.725043    0.805261    0.0379532    0.0363891  0.0356574    0.037318
841.811    0.84445     0.741837  0.708894    0.727646    0.0515944    0.05012    0.0496374    0.0499127
842.108    0.89712     0.719679  0.752608    0.764856    0.039103     0.0355937  0.0362706    0.0365192
842.405    0.803078    0.745899  0.689639    0.742385    0.04206      0.041022   0.0399743    0.0409573
842.701    0.800547    0.771038  0.698312    0.704418    0.0463557    0.0459037  0.0447702    0.0448664
842.998    0.83299     0.78566   0.793668    0.772614    0.0414155    0.0405364  0.0406864    0.0402906
843.295    0.774077    0.676559  0.692653    0.719882    0.050634     0.0491971  0.0494371    0.0498406
843.591    0.857378    0.726512  0.792276    0.740401    0.0399685    0.0373627  0.0386941    0.0376478
843.888    0.811448    0.740233  0.77094     0.799316    0.0436195    0.0423489  0.0429013    0.0434056
844.184    0.887044    0.752132  0.744326    0.81466     0.0441381    0.0416583  0.0415103    0.0428255
844.481    0.786536    0.759454  0.677996    0.696396    0.0356687    0.0350948  0.033309     0.0337207
844.777    0.921733    0.776891  0.815285    0.836293    0.0393133    0.0361689  0.0370284    0.0374903
845.073    0.932727    0.814829  0.74113     0.813827    0.0427083    0.0404552  0.0389806    0.0404355
845.369    0.815346    0.76388   0.747772    0.755174    0.0385952    0.0375703  0.0372437    0.0373942
845.665    0.91434     0.79771   0.813357    0.729648    0.0398449    0.0374354  0.0377676    0.0359548
845.962    0.917293    0.774808  0.743821    0.755974    0.046673     0.0442081  0.0436537    0.043872
846.258    0.864917    0.808634  0.850528    0.842763    0.0523793    0.0514954  0.0521548    0.0520332
846.553    0.909146    0.88059   0.795629    0.8307      0.044911     0.0443711  0.0427248    0.043412
846.849    0.892936    0.780335  0.757313    0.838418    0.0482464    0.0463685  0.0459751    0.0473465
847.145    0.832458    0.717467  0.715101    0.770194    0.0377146    0.0353115  0.0352603    0.0364331
847.441    0.844166    0.781082  0.770638    0.767608    0.0571731    0.0563001  0.0561542    0.0561118
847.737    0.952516    0.802692  0.816181    0.818643    0.0507728    0.0482564  0.0484883    0.0485305
848.032    0.838094    0.780104  0.708283    0.748753    0.0412847    0.0401957  0.0388047    0.0395945
848.328    0.837329    0.759201  0.681103    0.725159    0.0382981    0.0367006  0.0350311    0.0359824
848.623    1.02928     1.02319   0.878338    0.912397    0.0484177    0.0483017  0.0454575    0.046142
848.919    0.843027    0.819777  0.802253    0.808441    0.0475146    0.0471092  0.0468013    0.0469102
849.214    0.923285    0.780215  0.790382    0.806252    0.0451513    0.04256    0.0427493    0.0430432
849.509    0.805374    0.817813  0.767042    0.847936    0.0417959    0.042043   0.0410253    0.0426353
849.805    0.775128    0.813062  0.753036    0.767087    0.0383778    0.0391538  0.0379186    0.0382113
850.1      0.855891    0.812203  0.758353    0.713169    0.0419459    0.0410807  0.0399885    0.0390485
850.395    0.892857    0.81733   0.817607    0.858506    0.0450551    0.043579   0.0435846    0.0443899
850.69     0.908265    0.822898  0.799839    0.81793     0.0472554    0.0456818  0.0452474    0.0455885
850.985    0.82613     0.771657  0.749865    0.687813    0.0488166    0.0479422  0.0475878    0.0465641
851.28     0.923602    0.756951  0.768198    0.708215    0.0440863    0.0409183  0.0411398    0.0399444
